month,hot_tub,pool,month,city,host_type,bedrooms,bathrooms,guests,revenue,openness,occupancy,nightly_rate,lead_time,length_stay
2022-10,1,1,2019-8,Big Bear Lake,Professionals,4.0,4.5,14.0,12699.394811324999,31.0,1.0,516.6887069,60.75,9.195185360864706
2022-10,1,0,2019-9,Big Bear Lake,Professionals,4.0,4.5,14.0,12699.394811324999,30.0,1.0,489.2806641,30.968203896761153,4.749502715945883
2022-10,0,0,2019-1,Big Bear City,Professionals,3.0,2.0,10.0,4176.529938,31.0,0.387096774,348.0441615,12.77777778,1.444444444
2022-10,1,0,2019-10,Big Bear City,Professionals,3.0,2.0,10.0,3399.779953,31.0,0.677419355,161.8942835,3.764705882,1.235294118
2022-10,1,0,2019-11,Big Bear City,Professionals,3.0,2.0,10.0,5800.0,30.0,1.0,193.3333333,2.730769231,1.153846154
2022-10,1,0,2019-12,Big Bear City,Professionals,3.0,2.0,10.0,8771.0,31.0,0.741935484,381.3478261,9.533333333,1.6
2022-10,1,0,2019-2,Big Bear City,Professionals,3.0,2.0,10.0,5107.410004,28.5,0.535714286,340.4940002,19.875,1.875
2022-10,1,0,2019-3,Big Bear City,Professionals,3.0,2.0,10.0,3442.589981,31.0,0.451612903,245.8992844,12.875,1.75
2022-10,1,0,2019-4,Big Bear City,Professionals,3.0,2.0,10.0,1159.839973,30.0,0.266666667,144.9799967,2.375,1.0
2022-10,1,0,2019-5,Big Bear City,Professionals,3.0,2.0,10.0,2280.759949,31.0,0.387096774,190.0633291,1.714285714,1.714285714
2022-10,0,0,2019-6,Big Bear City,Professionals,3.0,2.0,10.0,1566.799957,30.0,0.333333333,156.6799957,1.0,1.0
2022-10,1,0,2019-7,Big Bear City,Professionals,3.0,2.0,10.0,3242.599915,31.0,0.64516129,162.1299957,4.727272727,2.363636364
2022-10,0,0,2019-8,Big Bear City,Professionals,3.0,2.0,10.0,3387.57991,31.0,0.677419355,161.3133291,20.375,2.0
2022-10,1,0,2019-9,Big Bear City,Professionals,3.0,2.0,10.0,2147.739944,30.0,0.433333333,165.210765,6.555555556,1.333333333
2022-10,0,0,2019-1,Big Bear Lake,Professionals,4.0,3.0,13.0,9432.969879,31.0,0.580645161,524.0538822,13.0,1.636363636
2022-10,1,1,2019-10,Big Bear Lake,Professionals,4.0,3.0,13.0,1195.880005,31.0,0.129032258,298.9700012,46.0,2.0
2022-10,1,0,2019-11,Big Bear Lake,Professionals,4.0,3.0,13.0,1859.340088,30.0,0.1,581.2137443249999,61.420509736902886,3.0
2022-10,0,0,2019-12,Big Bear Lake,Professionals,4.0,3.0,13.0,5430.009949,31.0,0.225806452,581.2137443249999,61.420509736902886,3.5
2022-10,0,0,2019-2,Big Bear Lake,Professionals,4.0,3.0,13.0,6347.309875,28.5,0.5,528.9424896,61.420509736902886,2.166666667
2022-10,1,0,2019-3,Big Bear Lake,Professionals,4.0,3.0,13.0,6883.270111,31.0,0.548387097,404.8982418,13.125,2.0
2022-10,1,0,2019-4,Big Bear Lake,Professionals,4.0,3.0,13.0,1971.789993,30.0,0.266666667,246.4737492,1.0,1.0
2022-10,0,0,2019-5,Big Bear Lake,Professionals,4.0,3.0,13.0,3711.59993,31.0,0.387096774,309.2999942,4.333333333,1.333333333
2022-10,1,0,2019-6,Big Bear Lake,Professionals,4.0,3.0,13.0,3582.659958,30.0,0.433333333,275.5892275,22.875,1.625
2022-10,0,0,2019-7,Big Bear Lake,Professionals,4.0,3.0,13.0,5895.969925,31.0,0.516129032,368.4981203,4.25,2.0
2022-10,0,1,2019-8,Big Bear Lake,Professionals,4.0,3.0,13.0,5316.519897,31.0,0.451612903,379.7514212,10.88888889,1.666666667
2022-10,1,0,2019-9,Big Bear Lake,Professionals,4.0,3.0,13.0,3588.630005,30.0,0.4,299.0525004,10.66666667,1.833333333
2022-10,0,0,2019-1,Big Bear City,Professionals,3.0,2.0,7.0,4571.449951,31.0,0.516129032,285.7156219,11.07692308,1.384615385
2022-10,0,0,2019-10,Big Bear City,Professionals,3.0,2.0,7.0,2808.819962,31.0,0.677419355,133.7533315,2.117647059,1.235294118
2022-10,0,0,2019-11,Big Bear City,Professionals,3.0,2.0,7.0,4804.0,30.0,0.933333333,171.5714286,2.083333333,1.166666667
2022-10,1,0,2019-12,Big Bear City,Professionals,3.0,2.0,7.0,7616.0,31.0,0.677419355,362.6666667,5.2,1.4
2022-10,0,0,2019-2,Big Bear City,Professionals,3.0,2.0,7.0,3903.509949,28.5,0.5,278.8221392,13.77777778,1.555555556
2022-10,0,0,2019-3,Big Bear City,Professionals,3.0,2.0,7.0,3245.660004,31.0,0.387096774,270.471667,1.0,1.090909091
2022-10,0,0,2019-4,Big Bear City,Professionals,3.0,2.0,7.0,1535.809959,30.0,0.366666667,139.6190872,4.333333333,1.222222222
2022-10,0,0,2019-5,Big Bear City,Professionals,3.0,2.0,7.0,2131.759949,31.0,0.387096774,177.6466624,2.2,1.3
2022-10,1,0,2019-6,Big Bear City,Professionals,3.0,2.0,7.0,1435.819962,30.0,0.3,159.5355513,4.333333333,1.333333333
2022-10,1,0,2019-7,Big Bear City,Professionals,3.0,2.0,7.0,2445.739944,31.0,0.483870968,163.0493296,6.777777778,1.666666667
2022-10,0,0,2019-8,Big Bear City,Professionals,3.0,2.0,7.0,2804.699936,31.0,0.483870968,186.9799957,16.0,2.285714286
2022-10,1,0,2019-9,Big Bear City,Professionals,3.0,2.0,7.0,1853.759949,30.0,0.4,154.4799957,4.666666667,1.222222222
2022-10,1,1,2019-1,Big Bear Lake,2-5 Units,3.0,1.5,11.0,6166.189957,31.0,0.806451613,246.6475983,31.4,1.666666667
2022-10,1,0,2019-10,Big Bear Lake,2-5 Units,3.0,1.5,11.0,2384.270012,31.0,0.419354839,183.4053855,3.777777778,1.444444444
2022-10,0,0,2019-11,Big Bear Lake,2-5 Units,3.0,1.5,11.0,4707.339966,30.0,0.666666667,235.3669983,21.09090909,1.818181818
2022-10,0,0,2019-12,Big Bear Lake,2-5 Units,3.0,1.5,11.0,10947.09998,31.0,0.612903226,576.1631566,31.08333333,1.583333333
2022-10,1,1,2019-2,Big Bear Lake,2-5 Units,3.0,1.5,11.0,5389.299896,28.5,0.821428571,234.3173868,21.85714286,1.714285714
2022-10,1,0,2019-3,Big Bear Lake,2-5 Units,3.0,1.5,11.0,2677.669983,31.0,0.35483871,243.4245439,15.75,1.25
2022-10,0,0,2019-4,Big Bear Lake,2-5 Units,3.0,1.5,11.0,1071.830002,30.0,0.266666667,133.9787502,3.333333333,1.333333333
2022-10,0,0,2019-5,Big Bear Lake,2-5 Units,3.0,1.5,11.0,1716.76001,31.0,0.290322581,190.7511122,8.166666667,1.5
2022-10,0,0,2019-6,Big Bear Lake,2-5 Units,3.0,1.5,11.0,1897.749954,30.0,0.4,158.1458295,5.5,1.5
2022-10,0,0,2019-7,Big Bear Lake,2-5 Units,3.0,1.5,11.0,2530.179977,31.0,0.387096774,210.8483315,16.85714286,1.714285714
2022-10,0,0,2019-8,Big Bear Lake,2-5 Units,3.0,1.5,11.0,2943.139992,31.0,0.451612903,210.2242851,11.33333333,1.666666667
2022-10,0,0,2019-9,Big Bear Lake,2-5 Units,3.0,1.5,11.0,1550.319992,30.0,0.233333333,221.4742846,8.5,1.5
2022-10,0,0,2019-1,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-10,1,0,2019-2,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,28.5,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-10,0,1,2019-3,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-10,0,0,2019-4,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-10,0,0,2019-5,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-10,0,0,2019-6,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-10,0,1,2019-7,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-10,0,1,2019-8,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-10,0,1,2019-1,Yucca Valley,2-5 Units,4.0,2.0,12.0,1474.819962,31.0,0.290322581,163.8688846,43.4,2.4
2022-10,1,0,2019-10,Yucca Valley,2-5 Units,4.0,2.0,12.0,1674.799957,31.0,0.322580645,167.4799957,61.420509736902886,2.0
2022-10,0,1,2019-11,Yucca Valley,2-5 Units,4.0,2.0,12.0,1524.879974,30.0,0.3,169.4311083,61.420509736902886,1.5
2022-10,1,1,2019-12,Yucca Valley,2-5 Units,4.0,2.0,12.0,3569.910004,31.0,0.516129032,223.1193752,34.81818182,1.454545455
2022-10,0,0,2019-2,Yucca Valley,2-5 Units,4.0,2.0,12.0,1974.759949,28.5,0.428571429,164.5633291,24.2,1.8
2022-10,0,1,2019-3,Yucca Valley,2-5 Units,4.0,2.0,12.0,2379.679993,31.0,0.483870968,158.6453328,21.5,1.5
2022-10,0,1,2019-4,Yucca Valley,2-5 Units,4.0,2.0,12.0,1884.789978,30.0,0.3,209.4211087,45.16666667,1.5
2022-10,1,1,2019-5,Yucca Valley,2-5 Units,4.0,2.0,12.0,1744.759979,31.0,0.322580645,174.4759979,51.0,1.428571429
2022-10,1,0,2019-6,Yucca Valley,2-5 Units,4.0,2.0,12.0,1979.739998,30.0,0.366666667,179.9763634,13.625,1.375
2022-10,0,0,2019-7,Yucca Valley,2-5 Units,4.0,2.0,12.0,1054.859978,31.0,0.225806452,150.6942825,9.0,1.75
2022-09,1,0,2019-8,Yucca Valley,2-5 Units,4.0,2.0,12.0,2149.719955,31.0,0.419354839,165.3630735,48.0,2.166666667
2022-09,0,0,2019-9,Yucca Valley,2-5 Units,4.0,2.0,12.0,1199.849976,30.0,0.233333333,171.4071394,57.0,1.166666667
2022-09,0,0,2019-1,Big Bear City,2-5 Units,3.0,2.0,10.0,1149.880005,31.0,0.096774194,383.293335,61.420509736902886,3.0
2022-09,0,0,2019-10,Big Bear City,2-5 Units,3.0,2.0,10.0,2226.429947,31.0,0.387096774,185.5358289,3.222222222,1.333333333
2022-09,0,1,2019-11,Big Bear City,2-5 Units,3.0,2.0,10.0,248.6299973,29.0,0.068965517,124.3149986,61.420509736902886,2.0
2022-09,1,0,2019-12,Big Bear City,2-5 Units,3.0,2.0,10.0,3024.719986,31.0,0.225806452,432.1028551,61.420509736902886,2.333333333
2022-09,1,0,2019-2,Big Bear City,2-5 Units,3.0,2.0,10.0,8149.189972,28.5,0.607142857,479.364116,27.88888889,1.888888889
2022-09,0,0,2019-3,Big Bear City,2-5 Units,3.0,2.0,10.0,7178.229881,31.0,0.838709677,276.0857647,25.8125,1.625
2022-09,1,0,2019-4,Big Bear City,2-5 Units,3.0,2.0,10.0,3770.149979,30.0,0.866666667,145.0057684,50.69230769,2.0
2022-09,0,0,2019-5,Big Bear City,2-5 Units,3.0,2.0,10.0,2870.909966,31.0,0.709677419,130.4959075,41.6875,1.5
2022-09,1,0,2019-6,Big Bear City,2-5 Units,3.0,2.0,10.0,2684.62001,30.0,0.766666667,116.7226091,15.1875,1.3125
2022-09,1,1,2019-7,Big Bear City,2-5 Units,3.0,2.0,10.0,4124.549934,28.5,0.916666667,187.4795425,8.6875,1.375
2022-09,1,0,2019-8,Big Bear City,2-5 Units,3.0,2.0,10.0,5132.849884,31.0,0.806451613,205.3139954,23.57142857,3.714285714
2022-09,0,0,2019-9,Big Bear City,2-5 Units,3.0,2.0,10.0,5081.139877,30.0,0.9,188.1903658,16.18181818,2.363636364
2022-09,1,1,2019-1,Big Bear Lake,Professionals,3.0,2.0,8.0,12699.394811324999,31.0,0.967741935,484.9500122,61.420509736902886,4.666666667
2022-09,0,0,2019-10,Big Bear Lake,Professionals,3.0,2.0,8.0,9214.050232,31.0,0.612903226,484.9500122,61.420509736902886,6.333333333
2022-09,1,0,2019-11,Big Bear Lake,Professionals,3.0,2.0,8.0,9699.000244,30.0,0.666666667,484.9500122,61.420509736902886,5.75
2022-09,0,1,2019-12,Big Bear Lake,Professionals,3.0,2.0,8.0,12699.394811324999,31.0,0.967741935,484.9500122,61.420509736902886,9.195185360864706
2022-09,0,0,2019-2,Big Bear Lake,Professionals,3.0,2.0,8.0,12699.394811324999,28.5,0.964285714,484.9500122,61.420509736902886,6.0
2022-09,1,0,2019-3,Big Bear Lake,Professionals,3.0,2.0,8.0,12608.70032,31.0,0.838709677,484.9500122,61.420509736902886,1.785714286
2022-09,1,0,2019-4,Big Bear Lake,Professionals,3.0,2.0,8.0,12699.394811324999,30.0,1.0,482.9500122,61.420509736902886,2.153846154
2022-09,1,0,2019-5,Big Bear Lake,Professionals,3.0,2.0,8.0,12699.394811324999,31.0,0.838709677,493.0269353,61.420509736902886,1.928571429
2022-09,0,0,2019-6,Big Bear Lake,Professionals,3.0,2.0,8.0,12699.394811324999,30.0,0.933333333,489.2357265,61.420509736902886,6.166666667
2022-09,0,0,2019-7,Big Bear Lake,Professionals,3.0,2.0,8.0,12699.394811324999,31.0,1.0,486.8854961,61.420509736902886,9.195185360864706
2022-09,0,0,2019-8,Big Bear Lake,Professionals,3.0,2.0,8.0,12123.75031,29.0,0.862068966,484.9500122,61.420509736902886,3.6
2022-09,1,1,2019-9,Big Bear Lake,Professionals,3.0,2.0,8.0,11638.80029,30.0,0.8,484.9500122,61.420509736902886,4.8
2022-09,0,0,2019-1,Big Bear City,Professionals,4.0,3.0,10.0,9743.969971,31.0,0.64516129,487.1984985,61.420509736902886,2.666666667
2022-09,0,0,2019-10,Big Bear City,Professionals,4.0,3.0,10.0,1399.859985,31.0,0.193548387,233.3099976,20.66666667,2.0
2022-09,0,0,2019-11,Big Bear City,Professionals,4.0,3.0,10.0,3518.699966,30.0,0.4,293.2249972,61.420509736902886,2.4
2022-09,0,0,2019-12,Big Bear City,Professionals,4.0,3.0,10.0,11614.92001,31.0,0.548387097,581.2137443249999,43.33333333,3.166666667
2022-09,1,0,2019-2,Big Bear City,Professionals,4.0,3.0,10.0,5399.429993,28.5,0.357142857,539.9429993,61.420509736902886,2.25
2022-09,0,0,2019-3,Big Bear City,Professionals,4.0,3.0,10.0,3934.559982,31.0,0.387096774,327.8799985,52.2,2.4
2022-09,0,0,2019-4,Big Bear City,Professionals,4.0,3.0,10.0,974.8999786,30.0,0.166666667,194.9799957,8.666666667,1.666666667
2022-09,1,1,2019-5,Big Bear City,Professionals,4.0,3.0,10.0,1424.849991,31.0,0.193548387,237.4749985,49.0,2.333333333
2022-09,0,0,2019-6,Big Bear City,Professionals,4.0,3.0,10.0,2984.669983,30.0,0.433333333,229.5899987,40.4,2.4
2022-09,1,0,2019-7,Big Bear City,Professionals,4.0,3.0,10.0,5023.45993,31.0,0.64516129,251.1729965,20.57142857,2.857142857
2022-09,1,1,2019-8,Big Bear City,Professionals,4.0,3.0,10.0,4069.549973,31.0,0.580645161,226.0861096,17.75,2.375
2022-09,1,0,2019-9,Big Bear City,Professionals,4.0,3.0,10.0,1184.869995,30.0,0.166666667,236.973999,23.0,2.0
2022-09,0,0,2019-1,Big Bear Lake,Professionals,3.0,2.5,10.0,5342.369965,31.0,0.548387097,314.2570567,27.09090909,1.545454545
2022-09,1,0,2019-10,Big Bear Lake,Professionals,3.0,2.5,10.0,4426.899979,31.0,0.612903226,232.9947357,1.052631579,1.0
2022-09,1,0,2019-11,Big Bear Lake,Professionals,3.0,2.5,10.0,7834.0,30.0,1.0,261.1333333,1.185185185,1.111111111
2022-09,0,0,2019-12,Big Bear Lake,Professionals,3.0,2.5,10.0,9171.0,31.0,0.548387097,539.4705882,1.428571429,1.214285714
2022-09,0,0,2019-2,Big Bear Lake,Professionals,3.0,2.5,10.0,4515.499939,28.5,0.5,322.5357099,34.625,1.75
2022-09,0,0,2019-3,Big Bear Lake,Professionals,3.0,2.5,10.0,3635.580017,31.0,0.451612903,259.6842869,28.77777778,1.555555556
2022-09,1,0,2019-4,Big Bear Lake,Professionals,3.0,2.5,10.0,1993.789993,30.0,0.266666667,249.2237492,1.0,1.0
2022-09,0,0,2019-5,Big Bear Lake,Professionals,3.0,2.5,10.0,2190.75,31.0,0.290322581,243.4166667,13.0,1.125
2022-09,0,0,2019-6,Big Bear Lake,Professionals,3.0,2.5,10.0,2061.770004,30.0,0.266666667,257.7212505,2.142857143,1.142857143
2022-09,0,0,2019-7,Big Bear Lake,Professionals,3.0,2.5,10.0,2921.699982,31.0,0.387096774,243.4749985,1.666666667,1.333333333
2022-09,1,0,2019-8,Big Bear Lake,Professionals,3.0,2.5,10.0,3459.619995,31.0,0.451612903,247.1157139,2.25,1.75
2022-09,0,0,2019-9,Big Bear Lake,Professionals,3.0,2.5,10.0,3352.709946,30.0,0.466666667,239.4792818,1.142857143,1.0
2022-09,0,0,2019-1,Big Bear Lake,Professionals,3.0,1.0,4.0,3327.619995,31.0,0.419354839,255.9707689,9.142857143,1.857142857
2022-09,0,0,2019-10,Big Bear Lake,Professionals,3.0,1.0,4.0,2337.879974,31.0,0.580645161,129.8822208,4.75,1.125
2022-09,0,0,2019-11,Big Bear Lake,Professionals,3.0,1.0,4.0,4171.0,30.0,1.0,139.0333333,1.64,1.2
2022-09,0,0,2019-12,Big Bear Lake,Professionals,3.0,1.0,4.0,4801.0,31.0,0.612903226,252.6842105,3.666666667,1.583333333
2022-09,1,0,2019-2,Big Bear Lake,Professionals,3.0,1.0,4.0,2879.639992,28.5,0.5,205.6885708,5.3,1.4
2022-09,1,0,2019-3,Big Bear Lake,Professionals,3.0,1.0,4.0,3047.65995,31.0,0.548387097,179.2741147,5.625,2.125
2022-09,0,0,2019-4,Big Bear Lake,Professionals,3.0,1.0,4.0,1173.849968,30.0,0.333333333,117.3849968,6.75,1.25
2022-09,0,0,2019-5,Big Bear Lake,Professionals,3.0,1.0,4.0,2132.269951,31.0,0.516129032,133.2668719,11.16666667,2.666666667
2022-09,1,0,2019-6,Big Bear Lake,Professionals,3.0,1.0,4.0,1556.789955,30.0,0.366666667,141.5263596,10.0,1.571428571
2022-09,0,0,2019-7,Big Bear Lake,Professionals,3.0,1.0,4.0,2718.659927,31.0,0.677419355,129.4599965,5.5,1.833333333
2022-09,0,0,2019-8,Big Bear Lake,Professionals,3.0,1.0,4.0,2275.769951,31.0,0.677419355,108.3699977,11.0,2.333333333
2022-09,1,0,2019-9,Big Bear Lake,Professionals,3.0,1.0,4.0,1782.319962,30.0,0.533333333,111.3949976,6.545454545,1.363636364
2022-09,0,0,2019-1,Big Bear Lake,Professionals,4.0,2.0,10.0,5199.46991,31.0,0.419354839,399.9592238,6.0,1.857142857
2022-09,1,0,2019-10,Big Bear Lake,Professionals,4.0,2.0,10.0,7994.640015,31.0,0.870967742,296.0977783,1.037037037,1.0
2022-09,0,0,2019-11,Big Bear Lake,Professionals,4.0,2.0,10.0,8594.940002,30.0,0.933333333,306.9621429,4.761904762,1.333333333
2022-09,0,0,2019-12,Big Bear Lake,Professionals,4.0,2.0,10.0,12230.0,31.0,0.935483871,421.7241379,2.833333333,1.25
2022-09,1,0,2019-2,Big Bear Lake,Professionals,4.0,2.0,10.0,3739.58992,28.5,0.428571429,311.6324933,41.4,2.4
2022-09,1,0,2019-3,Big Bear Lake,Professionals,4.0,2.0,10.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,0,0,2019-4,Big Bear Lake,Professionals,4.0,2.0,10.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,1,0,2019-5,Big Bear Lake,Professionals,4.0,2.0,10.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,1,0,2019-6,Big Bear Lake,Professionals,4.0,2.0,10.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,0,0,2019-7,Big Bear Lake,Professionals,4.0,2.0,10.0,7264.169952,31.0,0.806451613,290.5667981,6.4,2.5
2022-09,0,0,2019-8,Big Bear Lake,Professionals,4.0,2.0,10.0,5254.399933,31.0,0.548387097,309.082349,1.25,1.416666667
2022-09,1,0,2019-9,Big Bear Lake,Professionals,4.0,2.0,10.0,5134.460022,30.0,0.6,285.247779,1.055555556,1.0
2022-09,0,0,2019-1,Big Bear Lake,Professionals,3.0,1.5,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,0,0,2019-2,Big Bear Lake,Professionals,3.0,1.5,6.0,0.0,28.5,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,1,0,2019-3,Big Bear Lake,Professionals,3.0,1.5,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,1,0,2019-4,Big Bear Lake,Professionals,3.0,1.5,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,1,0,2019-5,Big Bear Lake,Professionals,3.0,1.5,6.0,0.0,28.5,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,0,0,2019-1,Big Bear Lake,Professionals,3.0,2.0,8.0,6769.149902,31.0,0.774193548,282.0479126,25.46153846,2.076923077
2022-09,0,0,2019-10,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,1,1,2019-11,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,1,1,2019-12,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,0,0,2019-2,Big Bear Lake,Professionals,3.0,2.0,8.0,4554.419937,28.5,0.607142857,267.9070551,24.25,2.0
2022-09,1,0,2019-3,Big Bear Lake,Professionals,3.0,2.0,8.0,3361.599976,31.0,0.451612903,240.114284,15.0,1.5
2022-09,1,0,2019-4,Big Bear Lake,Professionals,3.0,2.0,8.0,2346.699936,30.0,0.5,156.4466624,14.55555556,1.555555556
2022-09,0,0,2019-5,Big Bear Lake,Professionals,3.0,2.0,8.0,1468.839981,31.0,0.225806452,209.834283,15.5,1.166666667
2022-09,1,0,2019-6,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,0,0,2019-7,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,1,1,2019-8,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,0,0,2019-9,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,0,0,2019-1,Big Bear Lake,Professionals,3.0,3.0,7.0,6488.259949,31.0,0.677419355,308.9647595,19.07692308,1.923076923
2022-09,1,0,2019-10,Big Bear Lake,Professionals,3.0,3.0,7.0,3533.739944,31.0,0.709677419,160.6245429,6.25,1.375
2022-09,1,0,2019-11,Big Bear Lake,Professionals,3.0,3.0,7.0,5834.0,30.0,1.0,194.4666667,3.125,1.25
2022-09,1,0,2019-12,Big Bear Lake,Professionals,3.0,3.0,7.0,8303.0,31.0,0.741935484,361.0,6.133333333,1.733333333
2022-09,0,0,2019-2,Big Bear Lake,Professionals,3.0,3.0,7.0,4615.499939,28.5,0.5,329.6785671,30.28571429,2.0
2022-09,1,0,2019-3,Big Bear Lake,Professionals,3.0,3.0,7.0,4457.529984,31.0,0.516129032,278.595624,9.3,1.6
2022-09,1,0,2019-4,Big Bear Lake,Professionals,3.0,3.0,7.0,2439.709938,30.0,0.566666667,143.5123493,11.58333333,1.416666667
2022-09,1,0,2019-5,Big Bear Lake,Professionals,3.0,3.0,7.0,2443.739944,31.0,0.419354839,187.9799957,10.5,1.5
2022-09,0,0,2019-6,Big Bear Lake,Professionals,3.0,3.0,7.0,2670.639923,30.0,0.6,148.3688846,11.0,1.777777778
2022-09,0,0,2019-7,Big Bear Lake,Professionals,3.0,3.0,7.0,2776.64994,31.0,0.548387097,163.3323494,14.4,1.7
2022-09,0,0,2019-8,Big Bear Lake,Professionals,3.0,3.0,7.0,4569.399872,31.0,0.967741935,152.3133291,61.420509736902886,9.195185360864706
2022-09,1,0,2019-9,Big Bear Lake,Professionals,3.0,3.0,7.0,1943.759949,30.0,0.4,161.9799957,1.125,1.5
2022-09,0,0,2019-1,Big Bear Lake,Professionals,3.0,3.0,8.0,2339.690002,31.0,0.35483871,212.6990911,39.2,2.2
2022-09,1,0,2019-10,Big Bear Lake,Professionals,3.0,3.0,8.0,2439.739944,31.0,0.419354839,187.6723034,52.66666667,2.166666667
2022-09,1,0,2019-11,Big Bear Lake,Professionals,3.0,3.0,8.0,2444.889984,30.0,0.466666667,174.6349989,39.4,2.8
2022-09,0,0,2019-12,Big Bear Lake,Professionals,3.0,3.0,8.0,3556.439972,31.0,0.548387097,209.2023513,59.0,3.6
2022-09,0,0,2019-2,Big Bear Lake,Professionals,3.0,3.0,8.0,2813.639984,28.5,0.5,200.9742846,48.85714286,2.0
2022-09,0,0,2019-3,Big Bear Lake,Professionals,3.0,3.0,8.0,1649.799988,31.0,0.258064516,206.2249985,7.75,2.0
2022-09,0,0,2019-4,Big Bear Lake,Professionals,3.0,3.0,8.0,2686.709938,30.0,0.666666667,134.3354969,12.375,2.5
2022-09,0,0,2019-5,Big Bear Lake,Professionals,3.0,3.0,8.0,1714.78997,31.0,0.387096774,142.8991642,61.420509736902886,3.0
2022-09,1,0,2019-6,Big Bear Lake,Professionals,3.0,3.0,8.0,1459.85997,30.0,0.233333333,208.5514243,15.0,2.333333333
2022-09,0,0,2019-7,Big Bear Lake,Professionals,3.0,3.0,8.0,3879.529907,31.0,0.741935484,168.6752134,61.420509736902886,5.2
2022-09,0,0,2019-8,Big Bear Lake,Professionals,3.0,3.0,8.0,2836.35994,31.0,0.483870968,189.0906626,9.5,2.166666667
2022-09,0,0,2019-9,Big Bear Lake,Professionals,3.0,3.0,8.0,2118.119965,30.0,0.366666667,192.5563604,5.0,2.0
2022-09,0,0,2019-1,Big Bear Lake,Single Owners,3.0,2.5,8.0,9350.830078,31.0,1.0,301.6396799,61.420509736902886,9.195185360864706
2022-09,1,1,2019-2,Big Bear Lake,Single Owners,3.0,2.5,8.0,5337.160034,28.5,1.0,190.6128584,61.420509736902886,9.0
2022-09,1,0,2019-3,Big Bear Lake,Single Owners,3.0,2.5,8.0,6398.070038,31.0,1.0,206.3893561,30.968203896761153,4.749502715945883
2022-09,1,0,2019-4,Big Bear Lake,Single Owners,3.0,2.5,8.0,2456.610016,30.0,0.433333333,188.9700012,30.968203896761153,4.749502715945883
2022-09,0,0,2019-5,Big Bear Lake,Single Owners,3.0,2.5,8.0,0.0,28.5,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2022-09,1,0,2019-1,Big Bear Lake,Professionals,3.0,2.5,10.0,9513.929993,31.0,0.709677419,432.4513633,61.420509736902886,2.363636364
2022-09,1,0,2019-10,Big Bear Lake,Professionals,3.0,2.5,10.0,1649.819977,31.0,0.290322581,183.3133308,8.25,2.25
2022-09,0,0,2019-11,Big Bear Lake,Professionals,3.0,2.5,10.0,3532.340027,30.0,0.3,392.4822252,57.5,2.5
